,COUNTRY,Country,INDICATOR,Indicator,YEAR,Year,Value,Flag Codes,Flags
77414,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2012,2012,32.162764285803,,
77415,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2013,2013,35.568305418111,,
77416,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2014,2014,38.340555625436,,
77417,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2015,2015,40.714956130976,,
77418,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2016,2016,41.404085403017,,
77419,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2017,2017,38.753787739507,,
77420,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2018,2018,35.963220413063,,
77421,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2019,2019,33.924590140927,,
77422,GBR,United Kingdom,IND-EQUI-REGTOT-PC,First registrations of brand new road vehicles per one thousand inhabitants,2020,2020,23.596073589979,,
77423,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,1994,1994,32.945242474628,,
77424,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,1995,1995,33.404660505355,,
77425,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,1996,1996,34.698192014537,,
77426,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,1997,1997,36.988197291649,,
77427,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,1998,1998,38.669046927768,,
77428,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,1999,1999,38.199417181957,,
77429,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2000,2000,39.684687259233,,
77430,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2001,2001,43.597348720112,,
77431,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2002,2002,45.176172488014,,
77432,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2003,2003,44.361500216513,,
77433,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2004,2004,43.326650597316,,
77434,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2005,2005,40.453745244756,,
77435,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2006,2006,38.457934202642,,
77436,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2007,2007,38.975603442412,,
77437,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2008,2008,34.170857198283,,
77438,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2009,2009,31.605168389179,,
77439,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2010,2010,31.805649411114,,
77440,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2011,2011,30.152495755137,,
77441,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2012,2012,31.567004915133,,
77442,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2013,2013,34.697363517025,,
77443,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2014,2014,37.74385858534,,
77444,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2015,2015,39.961564721686,,
77445,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2016,2016,40.621647457942,,
77446,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2017,2017,37.986275239783,,
77447,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2018,2018,35.231611199605,,
77448,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2019,2019,33.116855748222,,
77449,GBR,United Kingdom,IND-EQUI-REGCAR-PC,First registrations of brand new passenger cars per one thousand inhabitants,2020,2020,23.05005201718,,
77450,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,1994,1994,0.71000554818745,,
77451,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,1995,1995,0.82769394800292,,
77452,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,1996,1996,0.78267813595177,,
77453,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,1997,1997,0.71665265644704,,
77454,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,1998,1998,0.83890234949251,,
77455,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,1999,1999,0.8186772519069,,
77456,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2000,2000,0.85954897425503,,
77457,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2001,2001,0.82312701560443,,
77458,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2002,2002,0.75547647173269,,
77459,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2003,2003,0.81084601307443,,
77460,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2004,2004,0.80092812042694,,
77461,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2005,2005,0.84759897012652,,
77462,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2006,2006,0.78783081843883,,
77463,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2007,2007,0.67043947664007,,
77464,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2008,2008,0.76007578106653,,
77465,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2009,2009,0.43433879389373,,
77466,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2010,2010,0.43077211815596,,
77467,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2011,2011,0.58309664693345,,
77468,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2012,2012,0.59575937067088,,
77469,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2013,2013,0.87094190108628,,
77470,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2014,2014,0.596697040096,,
77471,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2015,2015,0.75339140928929,,
77472,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2016,2016,0.78243794507474,,
77473,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2017,2017,0.76751249972392,,
77474,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2018,2018,0.73160921345818,,
77475,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2019,2019,0.80773439270533,,
77476,GBR,United Kingdom,IND-EQUI-REGTRUK-PC,First registrations of brand new goods vehicles per one thousand inhabitants,2020,2020,0.54602157279892,,
77477,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,1994,1994,97.890357106547,,
77478,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,1995,1995,97.582129651261,,
77479,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,1996,1996,97.794084156809,,
77480,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,1997,1997,98.099309087734,,
77481,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,1998,1998,97.876623907748,,
77482,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,1999,1999,97.901801039273,,
77483,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2000,2000,97.879972459451,,
77484,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2001,2001,98.146964880562,,
77485,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2002,2002,98.355215872187,,
77486,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2003,2003,98.204994690882,,
77487,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2004,2004,98.184971521891,,
77488,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2005,2005,97.947769046652,,
77489,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2006,2006,97.992571127061,,
77490,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2007,2007,98.308937217243,,
77491,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2008,2008,97.824061036343,,
77492,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2009,2009,98.644364935416,,
77493,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2010,2010,98.663709873117,,
77494,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2011,2011,98.102861857011,,
77495,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2012,2012,98.14767360984,,
77496,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2013,2013,97.551353962894,,
77497,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2014,2014,98.443692246077,,
77498,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2015,2015,98.149595429096,,
77499,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2016,2016,98.110239756636,,
77500,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2017,2017,98.019516169921,,
77501,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2018,2018,97.965673804918,,
77502,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2019,2019,97.619029767641,,
77503,GBR,United Kingdom,IND-EQUI-REGCAR-SHARE,Share of first registrations of brand new passenger cars in first registration of brand new road vehicles,2020,2020,97.685964274027,,
77504,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,1994,1994,2.1096428934534,,
77505,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,1995,1995,2.4178703487389,,
77506,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,1996,1996,2.2059158431913,,
77507,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,1997,1997,1.9006909122661,,
77508,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,1998,1998,2.1233760922523,,
77509,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,1999,1999,2.0981989607272,,
77510,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2000,2000,2.1200275405486,,
77511,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2001,2001,1.8530351194384,,
77512,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2002,2002,1.644784127813,,
77513,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2003,2003,1.7950053091184,,
77514,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2004,2004,1.8150284781089,,
77515,GBR,United Kingdom,IND-EQUI-REGTRUK-SHARE,Share of first registrations of brand new goods vehicles in first registration of brand new road vehicles,2005,2005,2.0522309533478,,
